file	beg	end	text
Silliman-Ron_Complete-Reading_Birkbeck-Poetics-Centre_05-05-09	0.0	0.52	It's
Silliman-Ron_Complete-Reading_Birkbeck-Poetics-Centre_05-05-09	0.52	0.62	a
Silliman-Ron_Complete-Reading_Birkbeck-Poetics-Centre_05-05-09	0.62	0.88	ghetto
Silliman-Ron_Complete-Reading_Birkbeck-Poetics-Centre_05-05-09	0.88	1.36	mall,
Silliman-Ron_Complete-Reading_Birkbeck-Poetics-Centre_05-05-09	1.56	2.0	with
Silliman-Ron_Complete-Reading_Birkbeck-Poetics-Centre_05-05-09	2.0	2.32	anchor
Silliman-Ron_Complete-Reading_Birkbeck-Poetics-Centre_05-05-09	2.32	2.68	tenants
Silliman-Ron_Complete-Reading_Birkbeck-Poetics-Centre_05-05-09	2.68	3.04	like
Silliman-Ron_Complete-Reading_Birkbeck-Poetics-Centre_05-05-09	3.04	3.74	Woolworths,
Silliman-Ron_Complete-Reading_Birkbeck-Poetics-Centre_05-05-09	3.8	4.4	security
Silliman-Ron_Complete-Reading_Birkbeck-Poetics-Centre_05-05-09	4.4	4.86	guards
Silliman-Ron_Complete-Reading_Birkbeck-Poetics-Centre_05-05-09	4.86	5.2	wearing
Silliman-Ron_Complete-Reading_Birkbeck-Poetics-Centre_05-05-09	5.2	5.64	guns,
Silliman-Ron_Complete-Reading_Birkbeck-Poetics-Centre_05-05-09	6.2	6.28	with
Silliman-Ron_Complete-Reading_Birkbeck-Poetics-Centre_05-05-09	6.28	6.56	seven
Silliman-Ron_Complete-Reading_Birkbeck-Poetics-Centre_05-05-09	6.56	6.78	or
Silliman-Ron_Complete-Reading_Birkbeck-Poetics-Centre_05-05-09	6.78	7.0	eight
Silliman-Ron_Complete-Reading_Birkbeck-Poetics-Centre_05-05-09	7.0	7.8	cheap
Silliman-Ron_Complete-Reading_Birkbeck-Poetics-Centre_05-05-09	7.8	8.08	shoe
Silliman-Ron_Complete-Reading_Birkbeck-Poetics-Centre_05-05-09	8.08	8.5	stores,
Silliman-Ron_Complete-Reading_Birkbeck-Poetics-Centre_05-05-09	8.62	8.82	white
Silliman-Ron_Complete-Reading_Birkbeck-Poetics-Centre_05-05-09	8.82	9.38	mannequins
Silliman-Ron_Complete-Reading_Birkbeck-Poetics-Centre_05-05-09	9.38	9.52	and
Silliman-Ron_Complete-Reading_Birkbeck-Poetics-Centre_05-05-09	9.52	9.9	pennies
Silliman-Ron_Complete-Reading_Birkbeck-Poetics-Centre_05-05-09	9.9	10.32	surrounded
Silliman-Ron_Complete-Reading_Birkbeck-Poetics-Centre_05-05-09	10.32	10.64	by
Silliman-Ron_Complete-Reading_Birkbeck-Poetics-Centre_05-05-09	10.64	11.1	clerks
Silliman-Ron_Complete-Reading_Birkbeck-Poetics-Centre_05-05-09	11.1	11.28	and
Silliman-Ron_Complete-Reading_Birkbeck-Poetics-Centre_05-05-09	11.28	11.82	shoppers
Silliman-Ron_Complete-Reading_Birkbeck-Poetics-Centre_05-05-09	11.82	12.28	who
Silliman-Ron_Complete-Reading_Birkbeck-Poetics-Centre_05-05-09	12.28	12.42	are
Silliman-Ron_Complete-Reading_Birkbeck-Poetics-Centre_05-05-09	12.42	12.76	not.
Silliman-Ron_Complete-Reading_Birkbeck-Poetics-Centre_05-05-09	13.24	13.74	Ah,
Silliman-Ron_Complete-Reading_Birkbeck-Poetics-Centre_05-05-09	14.12	14.56	swoony,
Silliman-Ron_Complete-Reading_Birkbeck-Poetics-Centre_05-05-09	14.84	15.14	queasy
Silliman-Ron_Complete-Reading_Birkbeck-Poetics-Centre_05-05-09	15.14	15.66	feel,
Silliman-Ron_Complete-Reading_Birkbeck-Poetics-Centre_05-05-09	15.78	15.96	as
Silliman-Ron_Complete-Reading_Birkbeck-Poetics-Centre_05-05-09	15.96	16.14	you
Silliman-Ron_Complete-Reading_Birkbeck-Poetics-Centre_05-05-09	16.14	16.78	squeeze,
Silliman-Ron_Complete-Reading_Birkbeck-Poetics-Centre_05-05-09	16.9	17.3	lightly
Silliman-Ron_Complete-Reading_Birkbeck-Poetics-Centre_05-05-09	17.3	17.74	now,
Silliman-Ron_Complete-Reading_Birkbeck-Poetics-Centre_05-05-09	18.08	18.36	my
Silliman-Ron_Complete-Reading_Birkbeck-Poetics-Centre_05-05-09	18.36	18.84	balls,
Silliman-Ron_Complete-Reading_Birkbeck-Poetics-Centre_05-05-09	19.32	19.74	the
Silliman-Ron_Complete-Reading_Birkbeck-Poetics-Centre_05-05-09	19.74	20.22	strong
Silliman-Ron_Complete-Reading_Birkbeck-Poetics-Centre_05-05-09	20.22	20.6	odor
Silliman-Ron_Complete-Reading_Birkbeck-Poetics-Centre_05-05-09	20.6	20.9	of
Silliman-Ron_Complete-Reading_Birkbeck-Poetics-Centre_05-05-09	20.9	21.1	his
Silliman-Ron_Complete-Reading_Birkbeck-Poetics-Centre_05-05-09	21.1	21.28	own
Silliman-Ron_Complete-Reading_Birkbeck-Poetics-Centre_05-05-09	21.28	21.68	urine.
Silliman-Ron_Complete-Reading_Birkbeck-Poetics-Centre_05-05-09	22.08	22.74	Standing
Silliman-Ron_Complete-Reading_Birkbeck-Poetics-Centre_05-05-09	22.74	23.2	over
