file	beg	end	text
Levy-Andrew_Complete-Recording_Segue-Ear-Inn_NYC_3-9-96	0.0	0.42	stay
Levy-Andrew_Complete-Recording_Segue-Ear-Inn_NYC_3-9-96	0.42	0.68	away
Levy-Andrew_Complete-Recording_Segue-Ear-Inn_NYC_3-9-96	0.68	0.92	from
Levy-Andrew_Complete-Recording_Segue-Ear-Inn_NYC_3-9-96	0.92	1.14	it.
Levy-Andrew_Complete-Recording_Segue-Ear-Inn_NYC_3-9-96	1.42	2.04	Its
Levy-Andrew_Complete-Recording_Segue-Ear-Inn_NYC_3-9-96	2.04	2.26	name
Levy-Andrew_Complete-Recording_Segue-Ear-Inn_NYC_3-9-96	2.26	2.54	moves
Levy-Andrew_Complete-Recording_Segue-Ear-Inn_NYC_3-9-96	2.54	2.8	on,
Levy-Andrew_Complete-Recording_Segue-Ear-Inn_NYC_3-9-96	2.9	3.86	untranslatable,
Levy-Andrew_Complete-Recording_Segue-Ear-Inn_NYC_3-9-96	4.32	4.76	sensuous
Levy-Andrew_Complete-Recording_Segue-Ear-Inn_NYC_3-9-96	4.76	5.32	charm
Levy-Andrew_Complete-Recording_Segue-Ear-Inn_NYC_3-9-96	5.32	5.5	to
Levy-Andrew_Complete-Recording_Segue-Ear-Inn_NYC_3-9-96	5.5	5.64	be
Levy-Andrew_Complete-Recording_Segue-Ear-Inn_NYC_3-9-96	5.64	5.86	neither
Levy-Andrew_Complete-Recording_Segue-Ear-Inn_NYC_3-9-96	5.86	6.24	poor
Levy-Andrew_Complete-Recording_Segue-Ear-Inn_NYC_3-9-96	6.24	6.58	nor
Levy-Andrew_Complete-Recording_Segue-Ear-Inn_NYC_3-9-96	6.58	7.02	rich,
Levy-Andrew_Complete-Recording_Segue-Ear-Inn_NYC_3-9-96	7.34	7.68	the
Levy-Andrew_Complete-Recording_Segue-Ear-Inn_NYC_3-9-96	7.68	8.1	outline
Levy-Andrew_Complete-Recording_Segue-Ear-Inn_NYC_3-9-96	8.1	8.32	of
Levy-Andrew_Complete-Recording_Segue-Ear-Inn_NYC_3-9-96	8.32	8.42	the
Levy-Andrew_Complete-Recording_Segue-Ear-Inn_NYC_3-9-96	8.42	8.7	lifted
Levy-Andrew_Complete-Recording_Segue-Ear-Inn_NYC_3-9-96	8.7	9.18	finger.
Levy-Andrew_Complete-Recording_Segue-Ear-Inn_NYC_3-9-96	9.44	9.84	His
Levy-Andrew_Complete-Recording_Segue-Ear-Inn_NYC_3-9-96	9.84	10.06	most
Levy-Andrew_Complete-Recording_Segue-Ear-Inn_NYC_3-9-96	10.06	10.42	recent
Levy-Andrew_Complete-Recording_Segue-Ear-Inn_NYC_3-9-96	10.42	10.84	critics
Levy-Andrew_Complete-Recording_Segue-Ear-Inn_NYC_3-9-96	10.84	11.28	are
Levy-Andrew_Complete-Recording_Segue-Ear-Inn_NYC_3-9-96	11.28	11.64	tender.
Levy-Andrew_Complete-Recording_Segue-Ear-Inn_NYC_3-9-96	12.14	12.76	No
Levy-Andrew_Complete-Recording_Segue-Ear-Inn_NYC_3-9-96	12.76	13.08	one
Levy-Andrew_Complete-Recording_Segue-Ear-Inn_NYC_3-9-96	13.08	13.5	will
Levy-Andrew_Complete-Recording_Segue-Ear-Inn_NYC_3-9-96	13.5	13.86	purchase
Levy-Andrew_Complete-Recording_Segue-Ear-Inn_NYC_3-9-96	13.86	14.18	it.
