file	beg	end	text
Fuchs-Greg_Complete-Recording_Segue-DH_NYC_4-22-00	0.0	0.4	The
Fuchs-Greg_Complete-Recording_Segue-DH_NYC_4-22-00	0.4	0.62	low
Fuchs-Greg_Complete-Recording_Segue-DH_NYC_4-22-00	0.62	0.98	rumble
Fuchs-Greg_Complete-Recording_Segue-DH_NYC_4-22-00	0.98	1.1	of
Fuchs-Greg_Complete-Recording_Segue-DH_NYC_4-22-00	1.1	1.2	an
Fuchs-Greg_Complete-Recording_Segue-DH_NYC_4-22-00	1.2	1.74	oncoming
Fuchs-Greg_Complete-Recording_Segue-DH_NYC_4-22-00	1.74	2.12	train,
Fuchs-Greg_Complete-Recording_Segue-DH_NYC_4-22-00	2.32	2.64	traffic
Fuchs-Greg_Complete-Recording_Segue-DH_NYC_4-22-00	2.64	3.22	overhead.
Fuchs-Greg_Complete-Recording_Segue-DH_NYC_4-22-00	3.62	4.24	Three
Fuchs-Greg_Complete-Recording_Segue-DH_NYC_4-22-00	4.24	4.58	people
Fuchs-Greg_Complete-Recording_Segue-DH_NYC_4-22-00	4.58	5.14	sniffling.
Fuchs-Greg_Complete-Recording_Segue-DH_NYC_4-22-00	5.4	5.84	Who
Fuchs-Greg_Complete-Recording_Segue-DH_NYC_4-22-00	5.84	5.98	is
Fuchs-Greg_Complete-Recording_Segue-DH_NYC_4-22-00	5.98	6.1	the
Fuchs-Greg_Complete-Recording_Segue-DH_NYC_4-22-00	6.1	6.4	male
Fuchs-Greg_Complete-Recording_Segue-DH_NYC_4-22-00	6.4	6.72	half
Fuchs-Greg_Complete-Recording_Segue-DH_NYC_4-22-00	6.72	6.86	of
Fuchs-Greg_Complete-Recording_Segue-DH_NYC_4-22-00	6.86	7.34	people's
Fuchs-Greg_Complete-Recording_Segue-DH_NYC_4-22-00	7.34	7.56	couple
Fuchs-Greg_Complete-Recording_Segue-DH_NYC_4-22-00	7.56	7.74	of
Fuchs-Greg_Complete-Recording_Segue-DH_NYC_4-22-00	7.74	7.86	the
Fuchs-Greg_Complete-Recording_Segue-DH_NYC_4-22-00	7.86	8.14	year?
