file	beg	end	text
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	0.0	0.36	in
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	0.36	0.5	her
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	0.5	1.0	incredible
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	1.0	1.34	need,
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	1.8	2.9	which
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	2.9	3.06	is
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	3.06	3.4	ours,
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	3.54	3.64	which
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	3.64	3.8	is
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	3.8	4.3	ourselves,
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	4.82	5.44	this
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	5.44	5.58	is
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	5.58	5.76	our
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	5.76	6.38	jubilation,
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	7.1	7.74	exalted
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	7.74	7.92	and
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	7.92	8.08	as
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	8.08	8.42	old
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	8.42	9.06	as
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	9.06	9.22	that
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	9.22	9.8	truthfulness
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	9.8	10.66	which
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	10.66	11.06	illumines
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	11.06	11.5	speech.
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	13.82	14.42	Like
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	14.42	14.56	the
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	14.56	14.8	wind
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	14.8	14.92	in
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	14.92	15.02	the
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	15.02	15.44	trees
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	15.44	15.8	and
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	15.8	15.9	the
Oppen-George_Complete-Recording_SUNY-Buffalo_02-17-67	15.9	16.28	bells
