file	beg	end	text
Davies-Alan_01_Complete-Reading_2-13-88	0.2	0.21	why
Davies-Alan_01_Complete-Reading_2-13-88	0.21	0.33	we
Davies-Alan_01_Complete-Reading_2-13-88	0.33	0.53	say
Davies-Alan_01_Complete-Reading_2-13-88	0.53	0.66	of
Davies-Alan_01_Complete-Reading_2-13-88	0.66	0.79	an
Davies-Alan_01_Complete-Reading_2-13-88	0.79	1.48	experience
Davies-Alan_01_Complete-Reading_2-13-88	1.48	1.62	or
Davies-Alan_01_Complete-Reading_2-13-88	1.62	1.76	of
Davies-Alan_01_Complete-Reading_2-13-88	1.76	1.83	a
Davies-Alan_01_Complete-Reading_2-13-88	1.83	2.42	practice
Davies-Alan_01_Complete-Reading_2-13-88	2.42	2.72	that
Davies-Alan_01_Complete-Reading_2-13-88	2.72	2.87	it
Davies-Alan_01_Complete-Reading_2-13-88	2.87	3.04	is
Davies-Alan_01_Complete-Reading_2-13-88	3.04	3.33	deep
Davies-Alan_01_Complete-Reading_2-13-88	3.33	3.54	or
Davies-Alan_01_Complete-Reading_2-13-88	3.54	4.2	sinister.
Davies-Alan_01_Complete-Reading_2-13-88	4.2	4.32	On
Davies-Alan_01_Complete-Reading_2-13-88	4.32	4.51	the
Davies-Alan_01_Complete-Reading_2-13-88	4.51	5.07	surface,
Davies-Alan_01_Complete-Reading_2-13-88	5.07	5.31	he
Davies-Alan_01_Complete-Reading_2-13-88	5.31	5.37	is
Davies-Alan_01_Complete-Reading_2-13-88	5.37	5.75	dealing
Davies-Alan_01_Complete-Reading_2-13-88	5.75	6.0	with
Davies-Alan_01_Complete-Reading_2-13-88	6.0	6.19	the
Davies-Alan_01_Complete-Reading_2-13-88	6.19	6.57	nature
Davies-Alan_01_Complete-Reading_2-13-88	6.57	6.69	of
Davies-Alan_01_Complete-Reading_2-13-88	6.69	6.88	the
Davies-Alan_01_Complete-Reading_2-13-88	6.88	7.4	mystical
Davies-Alan_01_Complete-Reading_2-13-88	7.4	7.51	or
Davies-Alan_01_Complete-Reading_2-13-88	7.51	7.71	the
Davies-Alan_01_Complete-Reading_2-13-88	7.71	8.56	religious.
Davies-Alan_01_Complete-Reading_2-13-88	8.56	8.76	But
Davies-Alan_01_Complete-Reading_2-13-88	8.76	9.24	beneath
Davies-Alan_01_Complete-Reading_2-13-88	9.24	9.64	that,
Davies-Alan_01_Complete-Reading_2-13-88	9.64	9.84	and
Davies-Alan_01_Complete-Reading_2-13-88	9.84	10.25	almost
Davies-Alan_01_Complete-Reading_2-13-88	10.25	10.87	certainly
Davies-Alan_01_Complete-Reading_2-13-88	10.87	12.1	unintentionally,
Davies-Alan_01_Complete-Reading_2-13-88	12.1	12.49	the
Davies-Alan_01_Complete-Reading_2-13-88	12.49	12.8	broader
Davies-Alan_01_Complete-Reading_2-13-88	12.8	13.46	question
Davies-Alan_01_Complete-Reading_2-13-88	13.46	13.71	being
Davies-Alan_01_Complete-Reading_2-13-88	13.71	14.06	asked
Davies-Alan_01_Complete-Reading_2-13-88	14.06	14.36	is,
Davies-Alan_01_Complete-Reading_2-13-88	14.36	14.41	why
Davies-Alan_01_Complete-Reading_2-13-88	14.41	14.89	do
Davies-Alan_01_Complete-Reading_2-13-88	14.89	14.92	we
Davies-Alan_01_Complete-Reading_2-13-88	14.92	15.82	adjectivize
Davies-Alan_01_Complete-Reading_2-13-88	15.82	15.96	it
Davies-Alan_01_Complete-Reading_2-13-88	15.96	16.48	all?
Davies-Alan_01_Complete-Reading_2-13-88	16.48	16.53	How
Davies-Alan_01_Complete-Reading_2-13-88	16.53	16.97	do
Davies-Alan_01_Complete-Reading_2-13-88	16.97	16.97	we
Davies-Alan_01_Complete-Reading_2-13-88	16.97	17.25	come
Davies-Alan_01_Complete-Reading_2-13-88	17.25	17.39	to
Davies-Alan_01_Complete-Reading_2-13-88	17.39	17.6	say
Davies-Alan_01_Complete-Reading_2-13-88	17.6	17.88	that
Davies-Alan_01_Complete-Reading_2-13-88	17.88	18.02	of
Davies-Alan_01_Complete-Reading_2-13-88	18.02	18.52	that?
Davies-Alan_01_Complete-Reading_2-13-88	18.52	18.67	It
Davies-Alan_01_Complete-Reading_2-13-88	18.67	18.86	is
Davies-Alan_01_Complete-Reading_2-13-88	18.86	19.03	in
Davies-Alan_01_Complete-Reading_2-13-88	19.03	19.29	the
Davies-Alan_01_Complete-Reading_2-13-88	19.29	19.91	context
Davies-Alan_01_Complete-Reading_2-13-88	19.91	20.08	of
Davies-Alan_01_Complete-Reading_2-13-88	20.08	20.43	this
Davies-Alan_01_Complete-Reading_2-13-88	20.43	20.78	that
Davies-Alan_01_Complete-Reading_2-13-88	20.78	20.98	he
Davies-Alan_01_Complete-Reading_2-13-88	20.98	21.56	asks,
Davies-Alan_01_Complete-Reading_2-13-88	21.56	22.12	quote,
Davies-Alan_01_Complete-Reading_2-13-88	22.12	22.27	But
Davies-Alan_01_Complete-Reading_2-13-88	22.27	22.74	could
Davies-Alan_01_Complete-Reading_2-13-88	22.74	22.9	I
Davies-Alan_01_Complete-Reading_2-13-88	22.9	23.06	not
Davies-Alan_01_Complete-Reading_2-13-88	23.06	23.35	just
Davies-Alan_01_Complete-Reading_2-13-88	23.35	23.52	as
Davies-Alan_01_Complete-Reading_2-13-88	23.52	23.81	well
Davies-Alan_01_Complete-Reading_2-13-88	23.81	24.19	ask,
Davies-Alan_01_Complete-Reading_2-13-88	24.19	24.54	when
Davies-Alan_01_Complete-Reading_2-13-88	24.54	24.57	I
Davies-Alan_01_Complete-Reading_2-13-88	24.57	24.84	see
Davies-Alan_01_Complete-Reading_2-13-88	24.84	25.35	someone
Davies-Alan_01_Complete-Reading_2-13-88	25.35	26.08	killed,
Davies-Alan_01_Complete-Reading_2-13-88	26.08	26.15	is
Davies-Alan_01_Complete-Reading_2-13-88	26.15	26.51	it
Davies-Alan_01_Complete-Reading_2-13-88	26.51	26.74	simply
Davies-Alan_01_Complete-Reading_2-13-88	26.74	27.01	what
Davies-Alan_01_Complete-Reading_2-13-88	27.01	27.05	I
Davies-Alan_01_Complete-Reading_2-13-88	27.05	27.24	see
Davies-Alan_01_Complete-Reading_2-13-88	27.24	27.5	that
Davies-Alan_01_Complete-Reading_2-13-88	27.5	27.83	makes
Davies-Alan_01_Complete-Reading_2-13-88	27.83	27.96	an
Davies-Alan_01_Complete-Reading_2-13-88	27.96	28.62	impression
Davies-Alan_01_Complete-Reading_2-13-88	28.62	28.75	on
Davies-Alan_01_Complete-Reading_2-13-88	28.75	28.94	me,
Davies-Alan_01_Complete-Reading_2-13-88	29.27	29.37	or
Davies-Alan_01_Complete-Reading_2-13-88	29.37	29.59	does
Davies-Alan_01_Complete-Reading_2-13-88	29.59	29.81	this
Davies-Alan_01_Complete-Reading_2-13-88	29.81	30.03	come
Davies-Alan_01_Complete-Reading_2-13-88	30.03	30.32	with
Davies-Alan_01_Complete-Reading_2-13-88	30.32	30.41	the
Davies-Alan_01_Complete-Reading_2-13-88	30.41	30.97	hypothesis
Davies-Alan_01_Complete-Reading_2-13-88	30.97	31.22	that
Davies-Alan_01_Complete-Reading_2-13-88	31.22	31.58	someone
Davies-Alan_01_Complete-Reading_2-13-88	31.58	31.69	is
Davies-Alan_01_Complete-Reading_2-13-88	31.69	31.97	being
Davies-Alan_01_Complete-Reading_2-13-88	31.97	32.3	killed
Davies-Alan_01_Complete-Reading_2-13-88	32.3	32.59	here,
Davies-Alan_01_Complete-Reading_2-13-88	32.59	32.85	end
Davies-Alan_01_Complete-Reading_2-13-88	32.85	33.3	quote?
Davies-Alan_01_Complete-Reading_2-13-88	33.3	33.51	You
Davies-Alan_01_Complete-Reading_2-13-88	33.51	33.82	can
Davies-Alan_01_Complete-Reading_2-13-88	33.82	34.08	see
Davies-Alan_01_Complete-Reading_2-13-88	34.08	34.43	that
Davies-Alan_01_Complete-Reading_2-13-88	34.43	34.52	I
Davies-Alan_01_Complete-Reading_2-13-88	34.52	34.96	leave
Davies-Alan_01_Complete-Reading_2-13-88	34.96	35.23	him
Davies-Alan_01_Complete-Reading_2-13-88	35.23	35.61	with
Davies-Alan_01_Complete-Reading_2-13-88	35.61	36.1	credit
Davies-Alan_01_Complete-Reading_2-13-88	36.1	36.36	for
Davies-Alan_01_Complete-Reading_2-13-88	36.36	36.62	his
Davies-Alan_01_Complete-Reading_2-13-88	36.62	37.15	double
Davies-Alan_01_Complete-Reading_2-13-88	37.15	38.58	interrogative,
Davies-Alan_01_Complete-Reading_2-13-88	38.58	38.82	but
Davies-Alan_01_Complete-Reading_2-13-88	38.82	38.91	I
Davies-Alan_01_Complete-Reading_2-13-88	38.91	39.33	can't
Davies-Alan_01_Complete-Reading_2-13-88	39.33	39.67	help
Davies-Alan_01_Complete-Reading_2-13-88	39.67	39.92	but
Davies-Alan_01_Complete-Reading_2-13-88	39.92	40.43	wonder
Davies-Alan_01_Complete-Reading_2-13-88	40.43	40.8	what
Davies-Alan_01_Complete-Reading_2-13-88	40.8	40.94	it
Davies-Alan_01_Complete-Reading_2-13-88	40.94	41.14	is
Davies-Alan_01_Complete-Reading_2-13-88	41.14	41.53	that
Davies-Alan_01_Complete-Reading_2-13-88	41.53	41.72	makes
Davies-Alan_01_Complete-Reading_2-13-88	41.72	41.91	him
Davies-Alan_01_Complete-Reading_2-13-88	41.91	42.58	experience
Davies-Alan_01_Complete-Reading_2-13-88	42.58	42.63	a
Davies-Alan_01_Complete-Reading_2-13-88	42.63	43.2	difference
Davies-Alan_01_Complete-Reading_2-13-88	43.2	43.71	between
Davies-Alan_01_Complete-Reading_2-13-88	43.71	43.94	what
Davies-Alan_01_Complete-Reading_2-13-88	43.94	44.07	he
Davies-Alan_01_Complete-Reading_2-13-88	44.07	44.34	sees
Davies-Alan_01_Complete-Reading_2-13-88	44.34	44.59	and
Davies-Alan_01_Complete-Reading_2-13-88	44.59	44.81	what
Davies-Alan_01_Complete-Reading_2-13-88	44.81	44.94	he
Davies-Alan_01_Complete-Reading_2-13-88	44.94	45.34	thinks
Davies-Alan_01_Complete-Reading_2-13-88	45.34	45.47	he
Davies-Alan_01_Complete-Reading_2-13-88	45.47	45.98	sees.
Davies-Alan_01_Complete-Reading_2-13-88	58.52	59.28	And
Davies-Alan_01_Complete-Reading_2-13-88	59.28	60.3	some
Davies-Alan_01_Complete-Reading_2-13-88	60.3	60.81	of
Davies-Alan_01_Complete-Reading_2-13-88	60.81	62.04	these
Davies-Alan_01_Complete-Reading_2-13-88	62.04	63.1	were
Davies-Alan_01_Complete-Reading_2-13-88	63.1	65.39	published
Davies-Alan_01_Complete-Reading_2-13-88	65.39	65.89	in
Davies-Alan_01_Complete-Reading_2-13-88	65.89	67.41	Abacus
Davies-Alan_01_Complete-Reading_2-13-88	67.41	68.54	that
Davies-Alan_01_Complete-Reading_2-13-88	68.54	69.7	David
Davies-Alan_01_Complete-Reading_2-13-88	69.7	72.08	mentioned,
Davies-Alan_01_Complete-Reading_2-13-88	72.08	72.32	that
Davies-Alan_01_Complete-Reading_2-13-88	72.32	72.5	was
Davies-Alan_01_Complete-Reading_2-13-88	72.5	72.86	the
Davies-Alan_01_Complete-Reading_2-13-88	72.86	73.04	title
Davies-Alan_01_Complete-Reading_2-13-88	73.04	73.11	of
Davies-Alan_01_Complete-Reading_2-13-88	73.11	73.29	the
Davies-Alan_01_Complete-Reading_2-13-88	73.29	73.91	collection
Davies-Alan_01_Complete-Reading_2-13-88	73.91	74.03	of
Davies-Alan_01_Complete-Reading_2-13-88	74.03	74.34	which
Davies-Alan_01_Complete-Reading_2-13-88	74.34	74.52	was
Davies-Alan_01_Complete-Reading_2-13-88	74.52	74.93	called
Davies-Alan_01_Complete-Reading_2-13-88	74.93	75.13	Riot
Davies-Alan_01_Complete-Reading_2-13-88	75.13	75.56	Now.
Davies-Alan_01_Complete-Reading_2-13-88	76.49	76.71	Some
Davies-Alan_01_Complete-Reading_2-13-88	76.71	76.88	of
Davies-Alan_01_Complete-Reading_2-13-88	76.88	77.44	these
Davies-Alan_01_Complete-Reading_2-13-88	77.44	77.44	I
Davies-Alan_01_Complete-Reading_2-13-88	77.44	77.72	read
Davies-Alan_01_Complete-Reading_2-13-88	77.72	78.57	recently
Davies-Alan_01_Complete-Reading_2-13-88	78.57	78.76	at
