file	beg	end	text
Ashbery-John_Complete-Recording_Honoring-Illuminations-Translation_NYU_5-12-11	0.19	0.27	but
Ashbery-John_Complete-Recording_Honoring-Illuminations-Translation_NYU_5-12-11	0.27	0.45	with
Ashbery-John_Complete-Recording_Honoring-Illuminations-Translation_NYU_5-12-11	0.45	0.71	such
Ashbery-John_Complete-Recording_Honoring-Illuminations-Translation_NYU_5-12-11	0.71	1.32	precision
Ashbery-John_Complete-Recording_Honoring-Illuminations-Translation_NYU_5-12-11	1.32	1.56	that
Ashbery-John_Complete-Recording_Honoring-Illuminations-Translation_NYU_5-12-11	1.56	1.84	it's
Ashbery-John_Complete-Recording_Honoring-Illuminations-Translation_NYU_5-12-11	1.84	2.06	very
Ashbery-John_Complete-Recording_Honoring-Illuminations-Translation_NYU_5-12-11	2.06	2.5	exciting.
Ashbery-John_Complete-Recording_Honoring-Illuminations-Translation_NYU_5-12-11	2.5	3.35	For
Ashbery-John_Complete-Recording_Honoring-Illuminations-Translation_NYU_5-12-11	3.35	3.7	instance,
Ashbery-John_Complete-Recording_Honoring-Illuminations-Translation_NYU_5-12-11	3.7	3.96	he'll
Ashbery-John_Complete-Recording_Honoring-Illuminations-Translation_NYU_5-12-11	3.96	5.9	describe
Ashbery-John_Complete-Recording_Honoring-Illuminations-Translation_NYU_5-12-11	5.9	6.21	the
Ashbery-John_Complete-Recording_Honoring-Illuminations-Translation_NYU_5-12-11	6.21	7.3	reflection
Ashbery-John_Complete-Recording_Honoring-Illuminations-Translation_NYU_5-12-11	7.3	7.55	of
Ashbery-John_Complete-Recording_Honoring-Illuminations-Translation_NYU_5-12-11	7.55	7.78	a
Ashbery-John_Complete-Recording_Honoring-Illuminations-Translation_NYU_5-12-11	7.78	8.06	pin
Ashbery-John_Complete-Recording_Honoring-Illuminations-Translation_NYU_5-12-11	8.06	8.21	on
Ashbery-John_Complete-Recording_Honoring-Illuminations-Translation_NYU_5-12-11	8.21	8.36	an
Ashbery-John_Complete-Recording_Honoring-Illuminations-Translation_NYU_5-12-11	8.36	8.9	apple,
Ashbery-John_Complete-Recording_Honoring-Illuminations-Translation_NYU_5-12-11	8.9	9.23	the
