file	beg	end	text
Antin-David_Complete_Seminar_University-Buffalo_3-27-03	0.0	0.2	You
Antin-David_Complete_Seminar_University-Buffalo_3-27-03	0.2	0.51	know,
Antin-David_Complete_Seminar_University-Buffalo_3-27-03	0.51	0.92	gallons
Antin-David_Complete_Seminar_University-Buffalo_3-27-03	0.92	1.09	and
Antin-David_Complete_Seminar_University-Buffalo_3-27-03	1.09	1.49	gallons
Antin-David_Complete_Seminar_University-Buffalo_3-27-03	1.49	1.61	of
Antin-David_Complete_Seminar_University-Buffalo_3-27-03	1.61	2.14	gasoline
Antin-David_Complete_Seminar_University-Buffalo_3-27-03	2.14	2.36	and
Antin-David_Complete_Seminar_University-Buffalo_3-27-03	2.36	2.66	huge
Antin-David_Complete_Seminar_University-Buffalo_3-27-03	2.66	3.2	tankers
Antin-David_Complete_Seminar_University-Buffalo_3-27-03	3.2	3.53	that
Antin-David_Complete_Seminar_University-Buffalo_3-27-03	3.53	3.78	are
Antin-David_Complete_Seminar_University-Buffalo_3-27-03	3.78	4.28	flying
Antin-David_Complete_Seminar_University-Buffalo_3-27-03	4.28	5.4	explosives.
Antin-David_Complete_Seminar_University-Buffalo_3-27-03	5.4	5.49	I
Antin-David_Complete_Seminar_University-Buffalo_3-27-03	5.49	6.07	mean,
Antin-David_Complete_Seminar_University-Buffalo_3-27-03	6.07	6.16	I
Antin-David_Complete_Seminar_University-Buffalo_3-27-03	6.16	6.64	don't
Antin-David_Complete_Seminar_University-Buffalo_3-27-03	6.64	7.36	know.
Antin-David_Complete_Seminar_University-Buffalo_3-27-03	7.36	7.41	I
Antin-David_Complete_Seminar_University-Buffalo_3-27-03	7.41	7.75	mean,
Antin-David_Complete_Seminar_University-Buffalo_3-27-03	7.75	7.92	you
Antin-David_Complete_Seminar_University-Buffalo_3-27-03	7.92	8.27	know,
Antin-David_Complete_Seminar_University-Buffalo_3-27-03	8.27	8.43	but
Antin-David_Complete_Seminar_University-Buffalo_3-27-03	8.43	8.68	they
Antin-David_Complete_Seminar_University-Buffalo_3-27-03	8.68	8.97	don't
Antin-David_Complete_Seminar_University-Buffalo_3-27-03	8.97	9.17	talk
Antin-David_Complete_Seminar_University-Buffalo_3-27-03	9.17	9.46	about
Antin-David_Complete_Seminar_University-Buffalo_3-27-03	9.46	9.96	that.
Antin-David_Complete_Seminar_University-Buffalo_3-27-03	9.96	10.24	You
Antin-David_Complete_Seminar_University-Buffalo_3-27-03	10.24	10.83	know,
Antin-David_Complete_Seminar_University-Buffalo_3-27-03	10.83	11.16	they
Antin-David_Complete_Seminar_University-Buffalo_3-27-03	11.16	11.44	say
Antin-David_Complete_Seminar_University-Buffalo_3-27-03	11.44	11.81	that
Antin-David_Complete_Seminar_University-Buffalo_3-27-03	11.81	12.09	the
Antin-David_Complete_Seminar_University-Buffalo_3-27-03	12.09	12.46	food
Antin-David_Complete_Seminar_University-Buffalo_3-27-03	12.46	13.02	nearly
